BJD_TDB,Flux,Flux_Err,Bkg(ADU),Airmass,Dx(pix),Dy(pix),Peak(ADU),FWHM(pix),GJD_UTC
2460807.856009414,0.9919569131718844,0.0019503777191936518,155.16730117797852,1.2143111,1.6822687635211455,-1.3620766493657395,107869.0390625,4.583371484423534,2460807.8527382175
2460807.8561876747,0.9934697141286103,0.0019671219836320756,154.6707862854004,1.2141749,1.0640229488124828,-0.674766610578888,107869.0390625,3.8937089533086917,2460807.8529164814
2460807.8563656462,0.9923913331138176,0.0019539019810932653,154.109912109375,1.214045,1.1538590316676687,-1.430428719786183,107869.0390625,4.414860962757148,2460807.853094456
2460807.8565434446,0.9941120698132937,0.0019571796009117803,153.1254524230957,1.2139115,0.135572875521267,-1.9613576592002269,107869.0390625,4.730740411821228,2460807.853272257
2460807.8567216364,0.9908098490312871,0.0019521498292057473,152.82583312988282,1.2137815,1.8534945732984887,-0.5944438274228256,107869.0390625,4.249768446078821,2460807.8534504515
2460807.8568998044,0.9929791936616885,0.0019578085710204047,152.7512092590332,1.2136495,0.5184772945477275,-1.3097113022260547,107869.0390625,4.189682693183741,2460807.853628623
2460807.8570774985,0.9934511254368678,0.0019571938030472818,152.1904182434082,1.2135229,0.9722009988615269,-2.0528298369592712,107869.0390625,4.164328644423184,2460807.8538063196
2460807.857255551,0.9927288443735821,0.0019451864357658355,151.79946899414062,1.2133928,1.9232747411247029,-0.4707458921499313,107869.0390625,4.830623037635808,2460807.853984375
2460807.857433522,0.9917069295601455,0.0019525785833797488,151.22037887573242,1.2132628,1.2358841387465598,-0.6240787725857041,107869.0390625,4.541650624355305,2460807.8541623494
2460807.857611552,0.9935803237967739,0.0019491260339100406,150.82375717163086,1.2131352,1.2421348174917979,-1.3022844657971029,107869.0390625,4.434176551878926,2460807.854340382
2460807.85778957,0.9891578935437164,0.0019504577848276459,150.31582336425782,1.2130082,1.0384863869406935,-1.3427801253264884,107869.0390625,4.418347079197589,2460807.854518403
2460807.857967495,0.9919421329136794,0.0019605755854840653,149.94678268432617,1.2128815,1.1628277227386414,-1.9339341061190705,107869.0390625,4.195145792080817,2460807.854696331
2460807.8581454665,0.9952864940794564,0.001964084279693693,149.41055297851562,1.2127554,1.602948758203675,-0.7059464217253911,107869.0390625,3.7972206380164804,2460807.8548743054
2460807.85832345,0.9917726619000349,0.0019490737901469884,149.4841209411621,1.2126301,1.5448559794821979,-1.4887460402538073,107869.0390625,4.389078977124905,2460807.855052292
2460807.858501468,0.9924393798537063,0.0019512092916848525,149.13316268920897,1.2125054,0.8038599368133905,-1.8491505626734772,107869.0390625,4.518132424350818,2460807.8552303123
2460807.858679462,0.9910070320790488,0.001956747188298821,148.77114028930663,1.2123842,1.4620900253744782,-1.0615031664023347,107869.0390625,4.293286043727312,2460807.85540831
2460807.8588587767,0.9928295917749628,0.001966078956677224,148.39444274902343,1.2122599,1.4741283954909474,-1.4378131033273205,107869.0390625,3.7000736288470155,2460807.8555876273
2460807.859036679,0.9924670268626943,0.0019751318461532375,147.92823486328126,1.2121358,0.6068324987459519,-1.0736270086795934,107869.0390625,3.449278247879981,2460807.8557655322
2460807.859214639,0.995188486027381,0.0019740736974458188,147.72951736450196,1.2120151,1.2442949632684281,0.21662070921434418,107869.0390625,3.499960348698033,2460807.8559434954
2460807.8593925987,0.9983287617655484,0.0019769061096096695,147.52154617309571,1.2118932,0.1767283019397236,0.4028919430340701,107869.0390625,3.2992994058198413,2460807.856121458
2460807.8595720404,0.9939253993137758,0.001974682271971679,147.1765930175781,1.2117721,0.44865265850677877,0.32740795937329153,107869.0390625,3.483246168532399,2460807.8563009026
2460807.8597498266,0.992309940539759,0.0019721629847453933,147.25824966430665,1.2116543,0.32679233119357154,0.12808565463905314,107869.0390625,3.4783738382662754,2460807.856478692
2460807.8599280994,0.9934296863556006,0.0019726139493315277,147.1241455078125,1.2115351,1.1758700972563316,0.4494677569748629,107869.0390625,3.6198197638448906,2460807.8566569677
2460807.86010599,0.9958589682110157,0.0019725943068886168,146.96986465454103,1.2114149,1.1265660769410921,-1.48865839555101,107869.0390625,3.6163328502712746,2460807.856834861
2460807.860283881,0.9920598663047611,0.0019651119462208645,146.65773391723633,1.2112992,1.8385737341039756,-2.0546072076582096,107869.0390625,3.8302434895727036,2460807.857012755
2460807.860461806,0.9949036308576489,0.0019714779911377276,146.40507888793945,1.2111797,0.643066745625834,-1.4130501835397213,107869.0390625,3.76545611442404,2460807.857190683
2460807.8606397198,0.9987063311208497,0.001973573179604427,146.30713806152343,1.2110661,0.326014683652662,0.5156062638333123,107869.0390625,3.6630298698192387,2460807.8573685996
2460807.8608177607,0.9951671874286704,0.00197265449412911,146.09344863891602,1.2109482,0.21171699232586122,0.7528818851982559,107869.0390625,3.569648214701474,2460807.8575466434
